Date,Close_BTC-USD,Close_CL=F,Close_GLD,Close_^GSPC,Close_^IXIC,Close_^VIX,BTC_Price_CSV,BTC_MarketCap,Crypto_Total_Cap,BTC_Price,BTC_Dominance
2022-01-14,43099.69921875,83.81999969482422,169.6699981689453,4662.85009765625,14893.75,19.190000534057617,42608.41001195019,806510860231.8285,2142903617259.0037,43099.69921875,37.63635721813003
2022-01-15,43177.3984375,,,,,,43120.85451108056,816129314317.4397,2178767599703.848,43177.3984375,37.45830048273039
2022-01-16,43113.87890625,,,,,,43226.65026980921,816800318526.6782,2191598240236.9023,43113.87890625,37.269619199839546
2022-01-17,42250.55078125,,,,,,43119.79214308028,816325578941.135,2202896575933.788,42250.55078125,37.05691805322735
2022-01-18,42375.6328125,85.43000030517578,169.38999938964844,4577.10986328125,14506.900390625,22.790000915527344,42298.341116872325,800822650383.9624,2138076402823.2815,42375.6328125,37.45528687966876
2022-01-19,41744.328125,86.95999908447266,172.0800018310547,4532.759765625,14340.259765625,23.850000381469727,42395.45879157343,803962100417.9756,2120476657544.2173,41744.328125,37.91421601165213
2022-01-20,40680.41796875,86.9000015258789,171.64999389648438,4482.72998046875,14154.01953125,25.59000015258789,41749.55143098559,790507925308.7825,2078517964765.8665,40680.41796875,38.03228736576394
2022-01-21,36457.31640625,85.13999938964844,171.08999633789062,4397.93994140625,13768.919921875,28.850000381469727,40707.6824143097,774235809673.4731,2020986941538.4424,36457.31640625,38.30978784474971
2022-01-22,35030.25,,,,,,36508.79978983082,692855029162.9379,1789786524305.7236,35030.25,38.71160162141143
2022-01-23,36276.8046875,,,,,,35180.435462830384,666220701468.4846,1695405780827.1772,36276.8046875,39.29564880588291
2022-01-24,36654.328125,83.30999755859375,172.02999877929688,4410.1298828125,13855.1298828125,29.899999618530273,36306.409440464704,687575973800.0704,1766633767600.214,36654.328125,38.920119518267214
2022-01-25,36954.00390625,85.5999984741211,172.5800018310547,4356.4501953125,13539.2900390625,31.15999984741211,36774.00714224005,696465421899.37,1745967920908.7568,36954.00390625,39.889932315415486
2022-01-26,36852.12109375,87.3499984741211,169.7899932861328,4349.93017578125,13542.1201171875,31.959999084472656,36988.92851066736,700571452648.8236,1761729261295.295,36852.12109375,39.76612457090796
2022-01-27,37138.234375,86.61000061035156,167.60000610351562,4326.509765625,13352.7802734375,30.489999771118164,36870.440166931,700165819656.2855,1756782594545.7705,37138.234375,39.855006637137066
2022-01-28,37784.33203125,86.81999969482422,167.10000610351562,4431.85009765625,13770.5703125,27.65999984741211,37276.839558174994,702311456032.8538,1749135229291.7405,37784.33203125,40.15192446368104
2022-01-29,38138.1796875,,,,,,37852.57902803263,717026944842.8334,1789051729131.5671,38138.1796875,40.07860327162754
2022-01-30,37917.6015625,,,,,,38232.17873217708,722829009646.1814,1814915882177.345,37917.6015625,39.82713561242338
2022-01-31,38483.125,88.1500015258789,168.08999633789062,4515.5498046875,14239.8798828125,24.829999923706055,37983.151499406464,719570142321.8397,1797782445736.7275,38483.125,40.02542932979643
2022-02-01,38743.2734375,88.19999694824219,168.22999572753906,4546.5400390625,14346.0,21.959999084472656,38555.53446121157,727905398095.9747,1835333623368.84,38743.2734375,39.66065835811751
2022-02-02,36952.984375,88.26000213623047,168.83999633789062,4589.3798828125,14417.5498046875,22.09000015258789,38835.69494322237,736102274236.6057,1865430331320.4043,36952.984375,39.46018577469852
2022-02-03,37154.6015625,90.2699966430664,168.60000610351562,4477.43994140625,13878.8203125,24.350000381469727,37000.98249864199,700645616423.8325,1789751126244.1624,37154.6015625,39.14765612658979
2022-02-04,41500.875,92.30999755859375,168.86000061035156,4500.52978515625,14098.009765625,23.219999313354492,37101.351593780935,703003347951.7092,1797119400001.945,41500.875,39.118343942586584
2022-02-05,41441.1640625,,,,,,41673.8395543094,777355085535.6107,1982760851110.355,41441.1640625,39.205690645964104
2022-02-06,42412.43359375,,,,,,41493.690050910525,786295053042.2418,1983651452081.4688,42412.43359375,39.63877082423796
2022-02-07,43840.28515625,91.31999969482422,170.11000061035156,4483.8701171875,14015.669921875,22.860000610351562,42475.543220951215,804942041477.0581,2025827209678.6235,43840.28515625,39.733992989695984
2022-02-08,44118.4453125,89.36000061035156,170.6300048828125,4521.5400390625,14194.4501953125,21.440000534057617,43910.92998644309,833392518214.8341,2101529628223.9048,44118.4453125,39.656472458071924
2022-02-09,44338.796875,89.66000366210938,171.2100067138672,4587.18017578125,14490.3701171875,19.959999084472656,44184.447511676175,837406846076.2306,2094090225903.9907,44338.796875,39.98905279808243
2022-02-10,43565.11328125,89.87999725341797,170.55999755859375,4504.080078125,14185.6396484375,23.90999984741211,44383.88805541707,841339973338.8694,2129123616122.1653,43565.11328125,39.515787949937184
2022-02-11,42407.9375,93.0999984741211,173.80999755859375,4418.64013671875,13791.150390625,27.360000610351562,43628.13953235228,826942197610.3904,2065724013833.9375,42407.9375,40.03159144553895
2022-02-12,42244.46875,,,,,,42445.38876793804,803706779791.898,1983962354451.7231,42244.46875,40.51018296735806
2022-02-13,42197.515625,,,,,,42254.738123237206,799547462142.6093,1979363293326.8623,42197.515625,40.394174472072315
2022-02-14,42586.91796875,95.45999908447266,174.74000549316406,4401.669921875,13790.919921875,28.329999923706055,42247.83595326771,802059713029.3901,1968762116256.759,42586.91796875,40.7392902578987
2022-02-15,44575.203125,92.06999969482422,173.0800018310547,4471.06982421875,14139.759765625,25.700000762939453,42634.573783663065,808280617642.0496,1986749266507.2493,44575.203125,40.683574483609874
2022-02-16,43961.859375,93.66000366210938,174.86000061035156,4475.009765625,14124.08984375,24.290000915527344,44574.32057099816,848321283143.9929,2099556733777.7551,43961.859375,40.404780185082174
2022-02-17,40538.01171875,91.76000213623047,177.25,4380.259765625,13716.7197265625,28.110000610351562,44063.28198279571,836256083783.791,2074891229504.211,40538.01171875,40.30361070944485
2022-02-18,40030.9765625,91.06999969482422,177.1199951171875,4348.8701171875,13548.0703125,27.75,40562.98694982819,770096677778.6456,1930085070296.942,40030.9765625,39.89962357774038
2022-02-19,40122.15625,,,,,,40073.495362369824,759881874201.3011,1901244543187.2727,40122.15625,39.967603164158184
2022-02-20,38431.37890625,,,,,,40192.75912143141,761447243939.9269,1902732252998.9092,38431.37890625,40.01862283775369
2022-02-21,37075.28125,,,,,,38514.00853622455,730381814665.4404,1822452026549.613,37075.28125,40.076874673526945
2022-02-22,38286.02734375,92.3499984741211,177.49000549316406,4304.759765625,13381.51953125,28.809999465942383,37059.97940228752,703004241590.1829,1755968698896.1064,38286.02734375,40.03512374862536
2022-02-23,37296.5703125,92.0999984741211,178.2899932861328,4225.5,13037.490234375,31.020000457763672,38337.2038554348,727094284067.6588,1808337187110.3623,37296.5703125,40.20789315456822
2022-02-24,38332.609375,92.80999755859375,177.13999938964844,4288.7001953125,13473.58984375,30.31999969482422,37372.2926803477,708829287814.1068,1774040095702.6672,38332.609375,39.95565204704979
2022-02-25,39214.21875,91.58999633789062,176.5500030517578,4384.64990234375,13694.6201171875,27.59000015258789,38363.345488570165,727657714638.0917,1787267501711.8823,39214.21875,40.71341944846677
2022-02-26,39105.1484375,,,,,,39316.16207578596,745763194704.1796,1859862362523.928,39105.1484375,40.0977625942245
2022-02-27,37709.78515625,,,,,,39090.202153609054,741083625917.93,1860631629757.647,37709.78515625,39.82968009710006
2022-02-28,43193.234375,95.72000122070312,178.3800048828125,4373.93994140625,13751.400390625,30.149999618530273,37803.59016044929,717619764688.0872,1789112794368.224,43193.234375,40.11037017604554
2022-03-01,44354.63671875,103.41000366210938,181.6199951171875,4306.259765625,13532.4599609375,33.31999969482422,43225.40467743573,819019441071.749,1993954077154.3347,44354.63671875,41.07514061911647
2022-03-02,43924.1171875,110.5999984741211,179.72999572753906,4386.5400390625,13752.01953125,30.739999771118164,44459.59162774341,841254375272.0455,2032590350063.9128,43924.1171875,41.38828934446103
2022-03-03,42451.7890625,107.66999816894531,180.8000030517578,4363.490234375,13537.9404296875,30.479999542236328,43980.707382090906,834437956671.6672,2015717453044.005,42451.7890625,41.39657348362755
2022-03-04,39137.60546875,115.68000030517578,183.67999267578125,4328.8701171875,13313.4404296875,31.979999542236328,42491.97839335905,807454920681.7217,1958359575423.275,39137.60546875,41.23118812372341
2022-03-05,39400.5859375,,,,,,39200.29973557414,743810477766.2219,1830893767282.7156,39400.5859375,40.62553988974103
2022-03-06,38419.984375,,,,,,39463.14681149058,748197160856.1006,1855445976651.525,38419.984375,40.3243840171705
2022-03-07,38062.0390625,119.4000015258789,186.41000366210938,4201.08984375,12830.9599609375,36.45000076293945,38442.99174588676,729501899968.2964,1796182507129.822,38062.0390625,40.61401873543413
2022-03-08,38737.26953125,123.69999694824219,191.50999450683594,4170.7001953125,12795.5498046875,35.130001068115234,38076.49382252028,723198804467.6718,1771937409977.266,38737.26953125,40.81401523527574
2022-03-09,41982.92578125,108.69999694824219,185.82000732421875,4277.8798828125,13255.5498046875,32.45000076293945,38732.93701302586,735453953725.9198,1806560301572.6504,41982.92578125,40.710180174206805
2022-03-10,39437.4609375,106.0199966430664,186.39999389648438,4259.52001953125,13129.9599609375,30.229999542236328,41986.03444607623,796849504897.2562,1921830676431.6135,39437.4609375,41.46304430819149
2022-03-11,38794.97265625,109.33000183105469,185.08999633789062,4204.31005859375,12843.8095703125,30.75,39468.35477300189,749384110700.1091,1835552000770.9216,38794.97265625,40.82608993836034
2022-03-12,38904.01171875,,,,,,38775.17558840679,738267961692.6816,1810598036463.4983,38904.01171875,40.77481289743822
2022-03-13,37849.6640625,,,,,,38903.69354800599,738456528057.6692,1812940272805.1204,37849.6640625,40.7325348294609
2022-03-14,39666.75390625,103.01000213623047,182.3000030517578,4173.10986328125,12581.2197265625,31.770000457763672,37852.52514106289,718551088031.3688,1774053011895.4146,39666.75390625,40.50336056551445
2022-03-15,39338.78515625,96.44000244140625,178.88999938964844,4262.4501953125,12948.6201171875,29.829999923706055,39669.423812004505,751354026218.9767,1831559585008.481,39338.78515625,41.022636247758086
2022-03-16,41143.9296875,95.04000091552734,180.00999450683594,4357.85986328125,13436.5498046875,26.670000076293945,39331.84654059453,747642430663.595,1828837594010.8745,41143.9296875,40.880744857388876
2022-03-17,40951.37890625,102.9800033569336,180.88999938964844,4411.669921875,13614.7802734375,25.670000076293945,41165.63506140341,779761001844.4108,1902226115260.2983,40951.37890625,40.99202484861844
2022-03-18,41801.15625,104.69999694824219,179.3000030517578,4463.1201171875,13893.83984375,23.8700008392334,41001.70957801974,778474325709.8895,1914935395335.731,41801.15625,40.65277228704656
2022-03-19,42190.65234375,,,,,,41837.41313797566,794378970588.3145,1961233340488.94,42190.65234375,40.50405192429953
2022-03-20,41247.82421875,,,,,,42201.939920688186,800887993391.0255,1983884627472.5884,41247.82421875,40.36968593336668
2022-03-21,41077.99609375,112.12000274658203,180.6699981689453,4461.18017578125,13838.4599609375,23.530000686645508,41283.25900104565,784054464871.6631,1938781173084.3235,41077.99609375,40.440585856543294
2022-03-22,42358.80859375,111.76000213623047,179.36000061035156,4511.60986328125,14108.8203125,22.940000534057617,41061.81589384987,779205413378.8728,1950477626135.9824,42358.80859375,39.94946688635066
2022-03-23,42892.95703125,114.93000030517578,181.80999755859375,4456.240234375,13922.599609375,23.56999969482422,42401.89559748944,803937099701.4115,2000066041727.7563,42892.95703125,40.19552769402208
2022-03-24,43960.93359375,112.33999633789062,183.1300048828125,4520.16015625,14191.83984375,21.670000076293945,42802.15471016985,810894331277.664,2035217305119.2087,43960.93359375,39.843132683571966
2022-03-25,44348.73046875,113.9000015258789,182.3800048828125,4543.06005859375,14169.2998046875,20.809999465942383,43936.09623454058,834251096724.507,2080206796884.248,44348.73046875,40.10423857734027
2022-03-26,44500.828125,,,,,,44331.77795706412,842031938721.7855,2075837699408.966,44500.828125,40.563476564739595
2022-03-27,46820.4921875,,,,,,44510.84421762133,845235093872.7649,2097793320924.1208,46820.4921875,40.29162861003016
2022-03-28,47128.00390625,105.95999908447266,179.05999755859375,4575.52001953125,14354.900390625,19.6299991607666,46715.1176185105,887283025181.1342,2190100025265.5745,47128.00390625,40.51335623693904
2022-03-29,47465.73046875,104.23999786376953,179.13999938964844,4631.60009765625,14619.6396484375,18.899999618530273,46994.879118357465,892747620147.7012,2213102230303.732,47465.73046875,40.33919481546852
2022-03-30,47062.6640625,107.81999969482422,180.5800018310547,4602.4501953125,14442.26953125,19.329999923706055,47459.261237539096,901430001889.0,2241154211575.9663,47062.6640625,40.221685648981726
2022-03-31,45538.67578125,100.27999877929688,180.64999389648438,4530.41015625,14220.51953125,20.559999465942383,47063.36584996355,895356010540.8462,2245097546941.132,45538.67578125,39.880494803476935
2022-04-01,46281.64453125,99.2699966430664,179.5,4545.85986328125,14261.5,19.6299991607666,45528.40715313835,865010142444.9791,2186243487996.401,46281.64453125,39.56604775242688
2022-04-02,45868.94921875,,,,,,46270.20070585378,879144224206.3806,2244616960471.068,45868.94921875,39.166781668702995
2022-04-03,46453.56640625,,,,,,45842.14476317382,871050305858.7916,2236239145463.517,46453.56640625,38.95157222454598
2022-04-04,46622.67578125,103.27999877929688,180.3699951171875,4582.64013671875,14532.5498046875,18.56999969482422,46434.562982661664,882346640419.069,2271033002902.4424,46622.67578125,38.85221567856591
2022-04-05,45555.9921875,101.95999908447266,179.24000549316406,4525.1201171875,14204.169921875,21.030000686645508,46622.63571309101,885584977681.2438,2265144833284.0723,45555.9921875,39.096174543386574
2022-04-06,43206.73828125,96.2300033569336,179.66000366210938,4481.14990234375,13888.8203125,22.100000381469727,45635.45438126673,867247321783.443,2218958443298.308,43206.73828125,39.08353148310194
2022-04-07,43503.84765625,96.02999877929688,180.33999633789062,4500.2099609375,13897.2998046875,21.549999237060547,43198.77526936491,820983263462.4961,2079659509796.8489,43503.84765625,39.47681144894212
2022-04-08,42287.6640625,98.26000213623047,181.47000122070312,4488.27978515625,13711.0,21.15999984741211,43515.15032279806,827032889944.6309,2112266711981.713,42287.6640625,39.15380975581037
2022-04-09,42782.13671875,,,,,,42315.70972421807,804272478980.6077,2051219404653.4963,42782.13671875,39.20948081692266
2022-04-10,42207.671875,,,,,,42796.39747810973,812734148492.5116,2086135487691.936,42207.671875,38.95883816212275
2022-04-11,39521.90234375,94.29000091552734,182.3699951171875,4412.52978515625,13411.9599609375,24.3700008392334,42274.907370256085,803574629064.9272,2060811766716.6116,39521.90234375,38.99311145458096
2022-04-12,40127.18359375,100.5999984741211,183.77000427246094,4397.4501953125,13371.5703125,24.260000228881836,39603.96515928416,752680814425.1921,1920458228679.012,40127.18359375,39.19277197416181
2022-04-13,41166.73046875,104.25,184.64999389648438,4446.58984375,13643.58984375,21.81999969482422,40205.67794073206,764314681923.3135,1961530496703.376,41166.73046875,38.965220434138054
2022-04-14,39935.515625,106.94999694824219,184.0399932861328,4392.58984375,13351.080078125,22.700000762939453,41205.16871904067,783560801481.9719,2008435591415.3296,39935.515625,39.01348914703321
2022-04-15,40553.46484375,,,,,,39959.457069033735,759703443634.6515,1957108866112.248,40553.46484375,38.81763844562132
2022-04-16,40424.484375,,,,,,40586.59730938673,771666602547.5923,1982304977614.2556,40424.484375,38.92774377615238
2022-04-17,39716.953125,,,,,,40450.37930543977,770439827829.2395,1982748239885.6973,39716.953125,38.85716866775049
2022-04-18,40826.21484375,108.20999908447266,184.61000061035156,4391.68994140625,13332.3603515625,22.170000076293945,39739.11925622209,755627152747.4514,1941869255324.4675,40826.21484375,38.91235986540162
2022-04-19,41502.75,102.55999755859375,181.82000732421875,4462.2099609375,13619.66015625,21.3700008392334,40833.5379650337,776463403746.4385,1986595973901.7417,41502.75,39.08511916599922
2022-04-20,41374.37890625,102.75,182.7100067138672,4459.4501953125,13453.0703125,20.31999969482422,41498.12244669832,789141783336.2104,2022106874861.5808,41374.37890625,39.02572080371517
2022-04-21,40527.36328125,103.79000091552734,182.05999755859375,4393.66015625,13174.650390625,22.68000030517578,41397.220477279625,787437397453.9304,2017698347491.3584,40527.36328125,39.02651743918836
2022-04-22,39740.3203125,102.06999969482422,180.2899932861328,4271.77978515625,12839.2900390625,28.209999084472656,40528.54148675958,770787243369.5001,1971386698268.5928,39740.3203125,39.098734106629536
2022-04-23,39486.73046875,,,,,,39756.848993471016,756144456297.8489,1953644503127.653,39486.73046875,38.70430137557332
2022-04-24,39469.29296875,,,,,,39561.78019075613,752414150959.3553,1937758820245.2712,39469.29296875,38.82909178883875
2022-04-25,40458.30859375,98.54000091552734,177.0500030517578,4296.1201171875,13004.849609375,27.020000457763672,39469.04986198146,752446283899.8965,1928690537307.5083,40458.30859375,39.01332377304692
2022-04-26,38117.4609375,101.69999694824219,177.32000732421875,4175.2001953125,12490.740234375,33.52000045776367,40488.877917622376,770112436973.4149,1967815707542.494,38117.4609375,39.13539433706267
2022-04-27,39241.12109375,102.0199966430664,175.97999572753906,4183.9599609375,12488.9296875,31.600000381469727,38134.21545068938,725434540422.046,1854129384018.2627,39241.12109375,39.12534619616927
2022-04-28,39773.828125,105.36000061035156,176.92999267578125,4287.5,12871.5302734375,29.989999771118164,39237.94931747103,746473028158.29,1897842810587.2173,39773.828125,39.3327110124216
2022-04-29,38609.82421875,104.69000244140625,176.91000366210938,4131.93017578125,12334.6396484375,33.400001525878906,39741.76664580964,756090806420.8264,1914516621598.0825,38609.82421875,39.492517217724824
2022-04-30,37714.875,,,,,,38650.55013809267,735829877665.6912,1850598840311.8645,37714.875,39.76171721482806
2022-05-01,38469.09375,,,,,,37820.61176529208,719611115951.2947,1784698910754.9077,38469.09375,40.321149501173124
2022-05-02,38529.328125,105.16999816894531,173.6300048828125,4155.3798828125,12536.01953125,32.34000015258789,38537.65476669535,733294957352.5364,1835149147811.8352,38529.328125,39.95833026579286
2022-05-03,37750.453125,102.41000366210938,174.08999633789062,4175.47998046875,12563.759765625,29.25,38561.56539902362,733787526677.6703,1830885472324.5864,37750.453125,40.078286586982195
2022-05-04,39698.37109375,107.80999755859375,175.8000030517578,4300.169921875,12964.8603515625,25.420000076293945,37758.496107734,718542028695.8999,1800143818000.3345,39698.37109375,39.91581236515217
2022-05-05,36575.140625,108.26000213623047,175.1300048828125,4146.8701171875,12317.6904296875,31.200000762939453,39699.02404125388,755764276888.7715,1901343201520.4148,36575.140625,39.748966745426195
2022-05-06,36040.921875,109.7699966430664,175.4199981689453,4123.33984375,12144.66015625,30.190000534057617,36612.22954880304,696020943881.887,1772427295520.447,36040.921875,39.26936499121735
2022-05-07,35501.953125,,,,,,36116.394294982965,687093350325.4445,1749327316348.3433,35501.953125,39.27757509439267
2022-05-08,34059.265625,,,,,,35573.31019883488,678702448510.6605,1711321524177.8396,34059.265625,39.65955192649877
2022-05-09,30296.953125,103.08999633789062,172.8800048828125,3991.239990234375,11623.25,34.75,34070.31219757961,648514321641.9902,1652991709748.5674,30296.953125,39.23276310566822
2022-05-10,31022.90625,99.76000213623047,171.4199981689453,4001.050048828125,11737.669921875,32.9900016784668,30269.58695662948,576197842487.6378,1455128572242.7854,31022.90625,39.597727202864675
2022-05-11,28936.35546875,105.70999908447266,172.82000732421875,3935.179931640625,11364.240234375,32.560001373291016,31026.93386836242,590644412746.6844,1488384307444.2378,28936.35546875,39.683595815445194
2022-05-12,29047.751953125,106.12999725341797,170.1699981689453,3930.080078125,11370.9599609375,31.770000457763672,28913.48836365432,549294001873.1765,1324555996797.6052,29047.751953125,41.47004756319938
2022-05-13,29283.103515625,110.48999786376953,168.7899932861328,4023.889892578125,11805.0,28.8700008392334,29126.11597686014,555266177876.6213,1286429320261.4592,29283.103515625,43.163364603954044
2022-05-14,30101.265625,,,,,,29310.728959858257,558053182541.2809,1318295118615.2852,30101.265625,42.33143054701215
2022-05-15,31305.11328125,,,,,,30189.333177005963,573777699744.01,1353131612272.9978,31305.11328125,42.40368745654941
2022-05-16,29862.91796875,114.19999694824219,170.39999389648438,4008.010009765625,11662.7900390625,27.469999313354492,31319.30911113,596346266888.6597,1403780736715.7158,29862.91796875,42.48143967866883
2022-05-17,30425.857421875,112.4000015258789,169.3300018310547,4088.85009765625,11984.51953125,26.100000381469727,29923.606993639707,569801943005.2971,1338921568714.7727,30425.857421875,42.55678273614253
2022-05-18,28720.271484375,109.58999633789062,169.4199981689453,3923.679931640625,11418.150390625,30.959999084472656,30502.19328027689,581272773175.8237,1373302551182.744,28720.271484375,42.32663608432155
2022-05-19,30314.333984375,112.20999908447266,171.91000366210938,3900.7900390625,11388.5,29.350000381469727,28772.200501112577,547927169401.2031,1285096988620.2424,30314.333984375,42.637028508602356
2022-05-20,29200.740234375,113.2300033569336,172.02999877929688,3901.360107421875,11354.6201171875,29.43000030517578,30382.40624219559,578678245847.8763,1341007733035.3228,29200.740234375,43.152491338589
2022-05-21,29432.2265625,,,,,,29256.81337441625,557201657280.7389,1306093293161.92,29432.2265625,42.66170419815953
2022-05-22,30323.72265625,,,,,,29491.5079477606,561696351558.8424,1319994122725.1953,30323.72265625,42.55294337214105
2022-05-23,29098.91015625,110.29000091552734,172.8300018310547,3973.75,11535.26953125,28.479999542236328,30351.050417138096,578090387085.146,1356266960224.2488,29098.91015625,42.62364298762856
2022-05-24,29655.5859375,109.7699966430664,174.1300048828125,3941.47998046875,11264.4501953125,29.450000762939453,29163.167775739188,555459414424.212,1312179072796.2708,29655.5859375,42.331067911372855
2022-05-25,29562.361328125,110.33000183105469,173.0800018310547,3978.72998046875,11434.740234375,28.3700008392334,29655.02613175249,564885248021.9939,1328814305331.1875,29562.361328125,42.51047311544441
2022-05-26,29267.224609375,114.08999633789062,172.75999450683594,4057.840087890625,11740.650390625,27.5,29584.949851985926,563577022957.9133,1318747849872.588,29267.224609375,42.73576810095758
2022-05-27,28627.57421875,115.06999969482422,172.85000610351562,4158.240234375,12131.1298828125,25.719999313354492,29346.781442431617,559066076343.6685,1273577880916.1108,28627.57421875,43.89728219380826
2022-05-28,28814.900390625,,,,,,28646.65218193245,545752899521.8662,1240127370555.436,28814.900390625,44.00781020399791
2022-05-29,29445.95703125,,,,,,29088.236452817226,554938694217.2793,1267936609176.228,29445.95703125,43.767069284151376
2022-05-30,31726.390625,,,,,,29492.50321495364,561771345708.952,1282622524680.1228,31726.390625,43.798649633808196
2022-05-31,31792.310546875,114.66999816894531,171.13999938964844,4132.14990234375,12081.3896484375,26.190000534057617,31740.94072516695,604926607440.7722,1373915394980.8545,31792.310546875,44.029392905172436
2022-06-01,29799.080078125,115.26000213623047,172.22999572753906,4101.22998046875,11994.4599609375,25.690000534057617,31865.749621173167,607393396318.7885,1371462841148.204,29799.080078125,44.28799513155398
2022-06-02,30467.48828125,116.87000274658203,174.35000610351562,4176.81982421875,12316.900390625,24.719999313354492,29833.45033020525,569001624438.0176,1292656393386.7583,30467.48828125,44.01801030413302
2022-06-03,29704.390625,118.87000274658203,172.5800018310547,4108.5400390625,12012.73046875,24.790000915527344,30481.013996026013,580863150152.0535,1312564866912.354,29704.390625,44.254052869665934
2022-06-04,29832.9140625,,,,,,29714.143487149733,566275595800.1772,1278875775054.9705,29832.9140625,44.27917135077774
2022-06-05,29906.662109375,,,,,,29872.3603087139,568340135127.331,1288689028437.8457,29906.662109375,44.102193980519516
2022-06-06,31370.671875,118.5,171.82000732421875,4121.43017578125,12061.3701171875,25.06999969482422,29917.7640524562,570209935092.4275,1289861862468.9265,31370.671875,44.20705438960633
2022-06-07,31155.478515625,119.41000366210938,172.94000244140625,4160.68017578125,12175.23046875,24.020000457763672,31372.5847629755,597966736176.5532,1332836382002.2676,31155.478515625,44.86422671612935
2022-06-08,30214.35546875,122.11000061035156,172.77999877929688,4115.77001953125,12086.26953125,23.959999084472656,31265.469277693348,597205650752.5386,1319519037613.5754,30214.35546875,45.259343270455474
2022-06-09,30111.998046875,121.51000213623047,172.22999572753906,4017.820068359375,11754.23046875,26.09000015258789,30229.236836130374,576238781341.3682,1294040980056.9617,30111.998046875,44.53018028192608
2022-06-10,29083.8046875,120.66999816894531,174.5399932861328,3900.860107421875,11340.01953125,27.75,30101.187521431468,573819802894.6453,1291858294664.6355,29083.8046875,44.41816918035953
2022-06-11,28360.810546875,,,,,,29101.2982596468,554622874799.0432,1239765118114.3564,28360.810546875,44.73612514946437
2022-06-12,26762.6484375,,,,,,28374.14499732395,540789214973.6274,1188035985857.249,26762.6484375,45.51959885149531
2022-06-13,22487.388671875,120.93000030517578,169.92999267578125,3749.6298828125,10809.23046875,34.02000045776367,26767.269173221317,514202090511.0678,1127005631601.79,22487.388671875,45.62551207310676
2022-06-14,22206.79296875,118.93000030517578,168.57000732421875,3735.47998046875,10828.349609375,32.689998626708984,22525.7683503912,429492202561.014,986071050554.6031,22206.79296875,43.555908300872595
2022-06-15,22572.83984375,115.30999755859375,170.77000427246094,3789.989990234375,11099.150390625,29.6200008392334,22244.848968001315,423044474596.5387,985566486138.1052,22572.83984375,42.92399148577161
2022-06-16,20381.650390625,117.58999633789062,172.69000244140625,3666.77001953125,10646.099609375,32.95000076293945,22529.198114649807,429887916884.8431,1009783195801.504,20381.650390625,42.57229855599096
2022-06-17,20471.482421875,109.55999755859375,171.27000427246094,3674.840087890625,10798.349609375,31.1299991607666,20408.690490591813,389181727345.5773,921096386922.8936,20471.482421875,42.25200889623686
2022-06-18,19017.642578125,,,,,,20473.05288079512,391441740414.39136,930160668050.4718,19017.642578125,42.08323936496003
2022-06-19,20553.271484375,,,,,,19047.41782828195,362303884192.0101,875772660508.1779,20553.271484375,41.36962713380192
2022-06-20,20599.537109375,,,,,,20516.41197977524,390555374756.5322,940600742946.4912,20599.537109375,41.52190795991643
2022-06-21,20710.59765625,110.6500015258789,170.6300048828125,3764.7900390625,11069.2998046875,30.190000534057617,20636.75891240637,392793374515.9921,946089104060.2604,20710.59765625,41.517587807561675
2022-06-22,19987.029296875,106.19000244140625,171.30999755859375,3759.889892578125,11053.080078125,28.950000762939453,20700.923933039136,395059669321.2376,953266943478.7064,19987.029296875,41.44271151159059
